lat,lon,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6
-8.066155,-34.893528,-75.05,-61.65,-67.55,-69.2,-58.95,-56.4
-8.066152,-34.889042,-65.6,-79.95,-75.75,-70.25,-45.8,-86.1
-8.066125,-34.896259,-66,-53.0666666666667,-65.4,-65.2666666666667,-59,-46.9
-8.066118,-34.888939,-69.3,-79.5,-71.4,-67.5333333333333,-49.8333333333333,-85.8333333333333
-8.066113,-34.896843,-68.3333333333333,-44.4,-67.8333333333333,-54.7,-67.3666666666667,-34.2333333333333
-8.066092,-34.893543,-69.2,-70.7333333333333,-72.1666666666667,-67.3666666666667,-57.3333333333333,-57.0333333333333
-8.066042,-34.888721,-62.6666666666667,-78.1,-77.1333333333333,-69.3,-47.2333333333333,-84.5
-8.066019,-34.896519,-64.0333333333333,-58.8,-72.6,-60.6666666666667,-65.8666666666667,-49.3333333333333
-8.066019,-34.893562,-68.15,-66.65,-67.1,-69.9,-61.6,-58.9
-8.06601,-34.89679,-61.45,-48.75,-67.15,-50.95,-67.15,-37.35
-8.066001,-34.888611,-68,-78.2666666666667,-76.7,-68.8666666666667,-47.0333333333333,-81.5666666666667
-8.065992,-34.896591,-66.65,-57.7,-72,-67.7,-63.05,-45.3
-8.065984,-34.896732,-73.1,-53.6333333333333,-70.7333333333333,-45.2666666666667,-64.2666666666667,-51.8333333333333
-8.065982,-34.896923,-64.6666666666667,-58.1333333333333,-62.8333333333333,-46.6666666666667,-69.5666666666667,-41
-8.065978,-34.896664,-68.6333333333333,-55.2666666666667,-70.9333333333333,-56.9,-65.6,-52.7666666666667
-8.065974,-34.893562,-71.9,-66.85,-65.8,-70,-61.2,-63.7
-8.065964,-34.8885,-70.0666666666667,-82.3666666666667,-80.3666666666667,-69.9333333333333,-53.8666666666667,-82.5666666666667
-8.065945,-34.893585,-71.2666666666667,-65.7,-69.9333333333333,-70.4,-64.3666666666667,-53.5666666666667
-8.065929,-34.88839,-69.2,-78.7666666666667,-75.9666666666667,-68.1666666666667,-53.7,-81.8666666666666
-8.065907,-34.896942,-63.9333333333333,-50.9666666666667,-63.2666666666667,-46.5333333333333,-70.9333333333333,-43.8333333333333
-8.065903,-34.901241,-65.4,-68.3333333333333,-66.7,-57.1666666666667,-74.6,-61.6666666666667
-8.0659,-34.88829,-67.5666666666667,-79.9333333333333,-74.9,-70.3666666666667,-62.8666666666667,-84.3333333333333
-8.065885,-34.893593,-71.7666666666667,-62.9,-67.4666666666667,-68.0666666666667,-60.4666666666667,-58.1666666666667
-8.065882,-34.88821,-66.925,-80.825,-76.225,-68.7,-61.8,-83.65
-8.065873,-34.888149,-68.4,-79.15,-80.35,-70.5,-63.3,-88.45
-8.065868,-34.893612,-72.0333333333333,-67.8333333333333,-71.8333333333333,-66.8,-66.1666666666667,-55.6
-8.065868,-34.888107,-81.625,-80.95,-79.325,-70.125,-62.275,-87
-8.065865,-34.888077,-74.3,-79,-83.2,-66.7,-62.4,-79.2
-8.065859,-34.888054,-77.05,-77.875,-79.875,-70.45,-59.15,-82.8
-8.065848,-34.888027,-73.0333333333333,-81.3666666666666,-82.3,-66.7666666666667,-62.1,-80.4666666666667
-8.065846,-34.896938,-67.0333333333333,-51.9666666666667,-64.6333333333333,-48.2333333333333,-71.7666666666667,-39.6
-8.065841,-34.892071,-85.75,-73.65,-78.55,-79.75,-50.55,-58.7
-8.06584,-34.892139,-86.8333333333333,-76.9,-77.5666666666667,-73.8333333333333,-46.4666666666667,-63.1333333333333
-8.065838,-34.892006,-83.7666666666667,-75.1,-78.8333333333333,-81.6333333333333,-51.8666666666667,-62.7333333333333
-8.065835,-34.891937,-84.4333333333333,-78.8666666666666,-77.7,-76.7,-53.4,-65.9
-8.065833,-34.892208,-83.4,-78,-77.6,-74.4333333333333,-46.1666666666667,-59.3
-8.065833,-34.887989,-65.1,-82.8,-78.3,-72.2666666666667,-58.7666666666667,-80
-8.065832,-34.891869,-83.4666666666667,-77.5,-80.6,-78.7333333333333,-52.5666666666667,-69.5
-8.065832,-34.8918,-84.8,-78,-80.15,-77.75,-64.4,-65.65
-8.065832,-34.891727,-86.5333333333333,-76.5666666666667,-74.4,-76.9,-54.2333333333333,-65.2
-8.065832,-34.89159,-85.2,-77.3,-72.8666666666667,-72.3333333333333,-61.1,-61.9
-8.065831,-34.891659,-83.5333333333333,-78.1666666666667,-77.0666666666667,-73.8,-58.3666666666667,-56.9
-8.065831,-34.891518,-85.2333333333333,-79.9,-76.7666666666667,-72.6666666666667,-57.8,-55.0666666666667
-8.065827,-34.891449,-85.0333333333333,-78.0666666666667,-79.6666666666667,-77.2666666666667,-56.4,-57.6666666666667
-8.065825,-34.891384,-84.0666666666667,-79.1,-79.0333333333333,-80,-50.8,-53.1666666666667
-8.065823,-34.891319,-83.525,-78.475,-77.3,-78.45,-51.8,-64.2
-8.065823,-34.891258,-87.9,-80.4666666666667,-81.4666666666667,-78.4,-57.3666666666667,-63.4333333333333
-8.065823,-34.890781,-84.025,-79.275,-77.175,-76.6,-63.5,-60.075
-8.065822,-34.891197,-88.7,-81.2333333333333,-78.0333333333333,-83.3333333333333,-72.3,-54.2
-8.065822,-34.890881,-81.0333333333333,-78.4,-80.4,-82.1333333333333,-60.9666666666667,-68.8666666666667
-8.065822,-34.890827,-86.5333333333333,-79.2666666666667,-79.1,-78.3333333333333,-61.1,-55.7
-8.06582,-34.891132,-86.5666666666667,-81.4666666666667,-79.7,-75.5,-55.7,-60.3666666666667
-8.06582,-34.890938,-83.0333333333333,-77.1666666666667,-84.8666666666667,-81.2,-65.7333333333333,-62.9666666666667
-8.06582,-34.890743,-77.9333333333333,-79.9,-73.2666666666667,-72.7,-64.4666666666667,-65.9333333333333
-8.065819,-34.891068,-86.1666666666667,-79.1,-78.4,-74.6666666666667,-61.4333333333333,-62.2333333333333
-8.065819,-34.891003,-85,-80.1,-78.1,-78.3333333333333,-55.8333333333333,-67.8333333333333
-8.065816,-34.890713,-83.1,-79.9666666666667,-74.8666666666667,-70.3,-62,-66.5
-8.065814,-34.887939,-64.0666666666667,-81.0333333333333,-74.2333333333333,-70.8666666666667,-58.0333333333333,-77.7666666666667
-8.065813,-34.89069,-80.6666666666667,-80.4666666666667,-81.5,-71.1333333333333,-67.2666666666667,-64.9
-8.065813,-34.89003,-85.0333333333333,-77.3333333333333,-75.0666666666667,-69,-60.9,-79.5666666666667
-8.065812,-34.890049,-81.4333333333333,-77.0666666666667,-76.5333333333333,-76.2666666666667,-46.2,-72.8333333333333
-8.06581,-34.890671,-78.4,-81.5666666666667,-79.8,-71,-65.7333333333333,-63.2333333333333
-8.065809,-34.890656,-80.6333333333334,-82.3,-81.6333333333334,-76.8,-63.5666666666667,-65.9666666666667
-8.065807,-34.890068,-78.9666666666667,-79.0333333333333,-84.1333333333334,-79.2666666666667,-47.3666666666667,-76
-8.065806,-34.889587,-84.1666666666667,-79.0666666666667,-82.8,-69.4333333333333,-51.2333333333333,-74.0666666666667
-8.065805,-34.890659,-78.8,-82.8,-80.1,-71.2666666666667,-66.9,-61.4
-8.065805,-34.889973,-85.4,-73.6,-80.2666666666667,-71.1333333333333,-54.1,-73.0666666666667
-8.065804,-34.890656,-81.425,-82.775,-82.2,-75.825,-63.35,-64.725
-8.065804,-34.889637,-83.3,-77.9,-85.2,-71.2666666666667,-52.0666666666667,-77.3
-8.065802,-34.890091,-76.5,-76.1333333333334,-81.3666666666667,-77.0333333333333,-49.2333333333333,-75.1333333333333
-8.065801,-34.889931,-81.4,-74,-80.6666666666667,-71.8666666666667,-50.2,-75.4666666666667
-8.0658,-34.892345,-86.175,-75.8,-72.15,-78.75,-50.15,-62.975
-8.0658,-34.890652,-83.2666666666667,-84.7333333333333,-81.4666666666667,-74.5,-73.2666666666667,-63.1
-8.065799,-34.889885,-84.0333333333333,-74.2,-82.3333333333333,-71.2666666666667,-57.1333333333333,-72.1666666666667
-8.065799,-34.889553,-83.2,-77.1,-77.5,-69.6666666666667,-53.7666666666667,-78.1
-8.065797,-34.890648,-83.0333333333333,-86.1666666666667,-81.5666666666667,-74.3,-72.3333333333333,-62.2666666666667
-8.065796,-34.890633,-83.7,-80.2333333333333,-82.8333333333333,-72.3666666666667,-67.0333333333333,-64.8333333333333
-8.065796,-34.890259,-80.025,-76.45,-81.3,-75.35,-53.85,-73.175
-8.065796,-34.890221,-83.1666666666667,-76.3666666666667,-83.7666666666667,-71.1,-51.9,-77
-8.065796,-34.890118,-77.5,-76.1333333333334,-78.1333333333334,-76.5,-46.8,-79.6666666666667
-8.065796,-34.889847,-84.0333333333333,-72.3666666666667,-79.9333333333333,-68.2666666666667,-47.7666666666667,-78.9
-8.065795,-34.890182,-79.05,-73.9,-84.35,-72.35,-44.35,-71.05
-8.065795,-34.88789,-71.3666666666667,-80.0333333333333,-74.8,-68.2333333333333,-68.2666666666667,-75.7666666666667
-8.065794,-34.890148,-79.775,-74.825,-78.675,-76.25,-44.025,-68.45
-8.065793,-34.890602,-84.6333333333334,-81.4333333333333,-80.9,-74.0333333333333,-68.6666666666667,-65.9666666666667
-8.065793,-34.889816,-80.4666666666667,-76.1333333333333,-81.0333333333333,-69.1,-46.3666666666667,-75.6666666666667
-8.065792,-34.890564,-84.3333333333333,-79.6333333333334,-81.4333333333333,-77.7,-59,-73.6666666666667
-8.065792,-34.8904,-79.1333333333333,-77.4,-81.2,-74.3,-60.0333333333333,-71.1333333333333
-8.065792,-34.889744,-82.4333333333333,-78.1,-78.3666666666667,-71.8,-42.4666666666667,-76.3666666666667
-8.065791,-34.893631,-70.3,-65.35,-70.05,-69.7,-65.15,-60.25
-8.065791,-34.89053,-86.6333333333334,-77.7,-77.3,-73.3333333333333,-63.3,-74.5666666666667
-8.065791,-34.890427,-81.625,-75.275,-75.6,-76.15,-58.8,-71.875
-8.065791,-34.890293,-78.0333333333333,-75.8,-80.7333333333333,-75.1,-58.3333333333333,-73.8333333333333
-8.06579,-34.890461,-84.2333333333333,-77.4666666666667,-78.3333333333333,-75.2333333333333,-58.9,-70.6333333333333
-8.06579,-34.890324,-78.0666666666667,-73.4333333333333,-84.3,-72.1333333333333,-58.1666666666667,-73.1333333333333
-8.06579,-34.889786,-83.1666666666667,-81.4,-81.4,-67.6,-40.7,-76.4333333333333
-8.065789,-34.890495,-84.2,-75.1333333333334,-74.8333333333333,-72.4,-60.6,-74.8666666666667
-8.065789,-34.890377,-79.8666666666666,-76.2333333333333,-78.8333333333333,-76.1,-53.4333333333333,-70.8333333333333
-8.065788,-34.890354,-78.8333333333333,-76.4666666666667,-81.7666666666667,-73.5333333333333,-57.3,-73.4666666666667
-8.065782,-34.89365,-70.4333333333333,-60.9333333333333,-66.7666666666667,-68,-62.1666666666667,-52.3333333333333
-8.065779,-34.88953,-83.8,-75.4,-79.7,-63.4333333333333,-53.5,-78.6333333333333
-8.065776,-34.89241,-84.5,-76.1333333333334,-77.9333333333333,-76.5666666666667,-57.0666666666667,-62.2
-8.065775,-34.887829,-74.6,-80.5,-82.6333333333333,-67.6333333333333,-60.8666666666667,-77.7333333333333
-8.06577,-34.901268,-69.9333333333333,-70.8,-69.2666666666667,-58,-76.0666666666667,-68.3
-8.065752,-34.889519,-82.7666666666667,-74.8,-78.7666666666667,-68.3,-59.2,-73.4333333333333
-8.06575,-34.887756,-64.8666666666667,-78.9666666666667,-77.6333333333333,-70.9,-62.1333333333333,-75.7
-8.065748,-34.892471,-81.7,-76.1666666666667,-72.6666666666667,-80.0333333333333,-62.1333333333333,-56.7
-8.065737,-34.896965,-66.2666666666667,-52.9666666666667,-64.1,-46.2,-69.2,-39.3666666666667
-8.065721,-34.887669,-68.7,-79.5333333333333,-76.2333333333333,-71.3666666666667,-64.6,-79.9666666666667
-8.06572,-34.892525,-83.8666666666666,-70.7,-73.2666666666667,-81.6666666666667,-53.2666666666667,-61.7333333333333
-8.065717,-34.889511,-81.1,-75.4666666666667,-79.3666666666666,-63,-51.9,-80.2
-8.065708,-34.896957,-67.6,-45.15,-63.9,-53.35,-66.9,-38
-8.065699,-34.892563,-84.7,-72.4,-72.9,-75.95,-57.2,-54.4
-8.065689,-34.893681,-73.6333333333334,-64.3666666666667,-67.3,-70.8333333333333,-58.7333333333333,-54.7666666666667
-8.065688,-34.892586,-82.1666666666667,-74.8333333333333,-68.5666666666667,-73.6333333333333,-67.9,-59.2666666666667
-8.065688,-34.887569,-61.9666666666667,-79.4333333333333,-76.9666666666667,-71.7,-61.2666666666667,-86.3333333333333
-8.065682,-34.8937,-73.9,-61.2333333333333,-68.9333333333333,-74.4333333333333,-61.6,-57.2
-8.065681,-34.892601,-83,-70.5,-72.3,-72.1333333333333,-62.9333333333333,-60.2666666666667
-8.065674,-34.892616,-76.1,-65.25,-74.8,-72.4,-60.7,-57.9
-8.065669,-34.889507,-79.525,-73.225,-77.875,-71.05,-56.65,-80.275
-8.065664,-34.892624,-82.5666666666667,-72.1,-69.3666666666667,-76.4333333333333,-60.9333333333333,-56.5333333333333
-8.065656,-34.887474,-63.7333333333333,-79.2333333333333,-76.4,-68.0666666666667,-66.1,-76
-8.065649,-34.892643,-79.6,-71.4,-67.1333333333333,-72.6,-62.1,-59.1666666666667
-8.065648,-34.901295,-74.7,-68.85,-69,-65.75,-74.95,-68.2
-8.065628,-34.892662,-82.0333333333333,-68.5,-67.7666666666667,-73.0333333333333,-60.2333333333333,-61.1
-8.065625,-34.887379,-58.5333333333333,-77.7,-76.3333333333333,-71.6666666666667,-63.2333333333333,-78.3666666666667
-8.065603,-34.889507,-83.5,-71.35,-80.15,-73.5,-59.5,-86.75
-8.065601,-34.892693,-79.6666666666667,-68.6,-70.3,-72.8333333333333,-66.4,-64.8333333333333
-8.065599,-34.887295,-63.65,-76.375,-74.825,-69.5,-69.5,-77.325
-8.065588,-34.893734,-73.625,-65.425,-72,-73.875,-63.825,-59.1
-8.065581,-34.887222,-68.1,-78.25,-73.95,-68.5,-69.45,-77.4
-8.065576,-34.893753,-73.6666666666667,-65.5,-68.6,-71.2333333333333,-60.0666666666667,-59
-8.065572,-34.887161,-62.6666666666667,-76.1,-68.5666666666667,-66.3,-66.5333333333333,-78.0333333333333
-8.065569,-34.896976,-70.6,-45.6,-66.35,-58.2,-67.35,-37.1
-8.065564,-34.896988,-63.1,-44.4,-60.55,-47.45,-70.25,-39.9
-8.06556,-34.892735,-78.9666666666667,-71.0666666666667,-71.1666666666667,-73.2333333333333,-60.1333333333333,-61.6
-8.065553,-34.887043,-60.6,-78.7,-78.3,-65.1333333333333,-60.6666666666667,-80.5333333333333
-8.065534,-34.886986,-66.4333333333333,-78.6,-75.7333333333333,-66.9,-68.5,-78.1333333333334
-8.065532,-34.901314,-78.4666666666667,-71.4,-67.6333333333333,-60.8,-76.4666666666667,-71.0333333333333
-8.065516,-34.886932,-69.8333333333333,-78.4333333333333,-73.9,-72.7333333333333,-61.1,-78.3666666666666
-8.065512,-34.892776,-77.0666666666667,-69.8333333333333,-70.6,-71.8666666666667,-68.0666666666667,-65.6333333333333
-8.065498,-34.886887,-68.7333333333333,-79.5333333333333,-74.4,-73.5,-61.7,-80.4333333333333
-8.065487,-34.893787,-70.6,-61.05,-69.85,-70.6,-68.4,-59.65
-8.065482,-34.886841,-68.3666666666667,-77.2333333333333,-75.9,-66.4666666666667,-63.2666666666667,-79
-8.065466,-34.886803,-69.8333333333333,-78.3333333333333,-78.2333333333333,-68.4333333333333,-62.9666666666667,-72.7333333333333
-8.065465,-34.89381,-73.8666666666666,-64.3666666666667,-71.3666666666667,-76,-66.0666666666667,-56.6333333333333
-8.065449,-34.886761,-67.5666666666667,-74.5,-76.0666666666667,-68.5333333333333,-64.6,-72.4666666666667
-8.065443,-34.889519,-83.1666666666667,-68.7333333333333,-77.6666666666667,-73.4666666666667,-62.4666666666667,-81.3
-8.065434,-34.886726,-66.1333333333333,-79.1,-75.8666666666666,-71.0666666666667,-64.1666666666667,-76.1666666666667
-8.065427,-34.896992,-69.0333333333333,-40.3666666666667,-68.3333333333333,-43.6666666666667,-69.0333333333333,-43.2333333333333
-8.065421,-34.886696,-73.1666666666667,-73.8666666666666,-76.0666666666667,-73,-65.0333333333333,-72.5
-8.065419,-34.901337,-72.8666666666667,-71.3,-65.4666666666667,-57.3333333333333,-76.6,-72.9333333333333
-8.065397,-34.886631,-63.9666666666667,-73.4666666666667,-77.9333333333333,-73.1666666666667,-59.1333333333333,-74.3666666666667
-8.065392,-34.897007,-63.6,-38.0333333333333,-63.6333333333333,-46.9666666666667,-68.5,-41.8
-8.065391,-34.893841,-75.7666666666667,-62.4666666666667,-73.0333333333333,-74.8666666666666,-59.6666666666667,-60.6333333333333
-8.065391,-34.89286,-79.7666666666667,-67.2666666666667,-74.1333333333334,-70.6333333333333,-61.9333333333333,-64.8666666666667
-8.065382,-34.886589,-65.9666666666667,-75.4,-76.0333333333333,-68.7333333333333,-71.5333333333333,-71.6333333333333
-8.065366,-34.886539,-68.4666666666667,-71,-78.0333333333333,-71.7666666666667,-68.5333333333333,-71.9
-8.065353,-34.893871,-76.3,-71.4333333333333,-72.2,-70.5,-63.9666666666667,-58.9333333333333
-8.065347,-34.886486,-66.9,-72.45,-78.375,-71.75,-57.125,-75.5
-8.065325,-34.886417,-63.4333333333333,-78.9666666666667,-78.6,-66.3666666666667,-64.4,-76.2333333333333
-8.065319,-34.892906,-76.05,-71.65,-75.3,-69.85,-64.45,-66.15
-8.065314,-34.901356,-74.9666666666667,-70.3666666666667,-68.4333333333333,-60.2666666666667,-75.5333333333333,-76.9333333333333
-8.065303,-34.889534,-81.7333333333333,-73.0666666666667,-81.6333333333334,-77.9333333333333,-57.9,-73.4333333333333
-8.065298,-34.886345,-71.3666666666667,-72.5333333333333,-80.1666666666667,-66.0666666666667,-67.2666666666667,-74.8666666666667
-8.065293,-34.893894,-77.6333333333334,-65.8333333333333,-70.1333333333333,-74.7,-61.7,-56.5333333333333
-8.065285,-34.897007,-67.1,-40.7333333333333,-67.5666666666667,-41.2666666666667,-69.6666666666667,-50.3333333333333
-8.065269,-34.886265,-65.6,-72.25,-77.15,-71,-63.35,-72.8
-8.065247,-34.893929,-77.4666666666667,-61.7666666666667,-70.2,-72.0666666666667,-55.2333333333333,-60.0666666666667
-8.065246,-34.892952,-77.6666666666667,-66.0666666666667,-75.3,-69.8,-66.6666666666667,-63.1666666666667
-8.065239,-34.886181,-72.1,-77.7,-78.9666666666667,-72.4333333333333,-69.7333333333333,-77.4333333333333
-8.06522,-34.89703,-66.5,-41.05,-67.85,-45.25,-66.2,-45.1
-8.065216,-34.901371,-76.1,-72.35,-69.9,-65,-75.55,-71.5
-8.065207,-34.886093,-65.4333333333333,-73.2,-78.3,-72.4666666666667,-67.1333333333333,-79.4333333333333
-8.065192,-34.893944,-71.05,-57.45,-71.15,-72.6,-60.8,-59.25
-8.065175,-34.893002,-75.6666666666667,-71.9,-73.5,-68.1666666666667,-64.8666666666667,-62.4666666666667
-8.065174,-34.886002,-72.95,-75.725,-81.375,-74.325,-65.1,-82.5
-8.065165,-34.889545,-82.8666666666667,-65.6666666666667,-79.6,-74.0666666666667,-64.6666666666667,-72.9333333333333
-8.065147,-34.897022,-66.7,-45.8333333333333,-64.8,-41.4333333333333,-66.7666666666667,-53.2
-8.065141,-34.885914,-77.9666666666667,-73.1,-79.7333333333333,-73.1,-70.2,-83.9666666666667
-8.06514,-34.893993,-76.7,-59.6666666666667,-71.2666666666667,-69.9333333333333,-63.4333333333333,-58.8666666666667
-8.065119,-34.901386,-77.1,-67.8333333333333,-68.4,-65.0666666666667,-73.6666666666667,-71.8666666666667
-8.065111,-34.885826,-69.7,-75.1666666666667,-79.2,-67.9,-68.9,-83.1333333333334
-8.065105,-34.893047,-78.3,-68.3333333333333,-74.6333333333334,-70.3,-68.2666666666667,-62.7333333333333
-8.065092,-34.894001,-72.4666666666667,-63.4333333333333,-69.7,-72.8666666666666,-59.7333333333333,-57.9666666666667
-8.065085,-34.885742,-68.9,-74.8333333333333,-80.0666666666667,-71,-63.4,-79.3666666666666
-8.065082,-34.889549,-82.2,-77.6,-77.95,-78.2,-66.85,-77.275
-8.065062,-34.885666,-67.6,-75.9,-77.6,-70.3666666666667,-62.9333333333333,-80.8666666666667
-8.06505,-34.897045,-68.8666666666667,-51,-65.1333333333333,-40.8333333333333,-69.8,-51.9
-8.065042,-34.893085,-79.5,-64.6,-76.05,-59.65,-70.4,-58.35
-8.065039,-34.885593,-66.9,-76.7666666666667,-82.1666666666667,-67.8,-62.6333333333333,-80.8666666666667
-8.065022,-34.885532,-66.9,-78.5,-79.3666666666666,-74.0333333333333,-63.4,-77.8
-8.065012,-34.897034,-68.2,-48.7,-58.7,-39.25,-69.45,-49.5
-8.06501,-34.885479,-63.0333333333333,-78.5,-82.9666666666667,-71.4666666666667,-62.9,-81.1
-8.065003,-34.885441,-64.1666666666667,-76.8666666666666,-83.8666666666667,-67.8666666666667,-62.5,-80.3
-8.065002,-34.885414,-64.6666666666667,-77.7,-83.1333333333333,-71.6,-65.2,-80.1333333333334
-8.065001,-34.90139,-74.2666666666667,-69.6,-68.5666666666667,-59.3333333333333,-77.4666666666667,-68.7666666666667
-8.065001,-34.885403,-64.2,-78.8,-82.8666666666666,-71.4,-65.4666666666667,-82.8333333333333
-8.065001,-34.885399,-64.784,-79.188,-85.486,-72.664,-65.37,-83.076
-8.064996,-34.885395,-67.6333333333333,-79.2333333333333,-84.6333333333334,-68.8666666666667,-64.7,-80.9333333333333
-8.064991,-34.894054,-76.7,-56.9333333333333,-72.5333333333333,-72.5,-61.7,-59.2333333333333
-8.064989,-34.889549,-83.8,-78.9,-79.2666666666667,-73.6666666666667,-64.6,-81.2
-8.064988,-34.88538,-68.7666666666667,-80.6333333333334,-83.6333333333333,-68.8333333333333,-65.8,-85.8
-8.064985,-34.893124,-76.1666666666667,-64.7,-72.6333333333333,-63.3,-63.8666666666667,-63.5333333333333
-8.06498,-34.885357,-69.7666666666667,-80.8666666666666,-84.5666666666667,-67.1,-69.0333333333333,-81.9333333333333
-8.064969,-34.885334,-71.4,-82.5333333333333,-84.3666666666666,-64.2333333333333,-64.9333333333333,-87.8333333333333
-8.064956,-34.885303,-67.5,-79.725,-78.275,-67.8,-71.325,-79
-8.064939,-34.885262,-66.05,-79.05,-79.45,-68.7,-74.55,-78.55
-8.064937,-34.893158,-74.4,-73.5333333333333,-74.0333333333333,-60.6666666666667,-63.4,-62.1
-8.064918,-34.885216,-70.2,-76.4,-80.3333333333333,-65.4,-73.0333333333333,-83.9333333333333
-8.06491,-34.894119,-79.1333333333333,-57.5666666666667,-71.7,-71.8666666666667,-61.0333333333333,-62.9
-8.064897,-34.885162,-63.925,-76.625,-76.975,-65.125,-70.275,-79.15
-8.06489,-34.893192,-78.15,-68.35,-72.6,-70,-65.4,-69.6
-8.06489,-34.889542,-81.5,-78.1,-77.0333333333333,-75.9666666666667,-72.0666666666667,-77.9
-8.064889,-34.894112,-81.1,-57.35,-71.3,-71.2,-60.25,-60
-8.064884,-34.901405,-73,-69.6333333333333,-69.4333333333333,-66.2666666666667,-76.8333333333333,-70.3
-8.064883,-34.897064,-68.3,-45.9,-62.25,-45.35,-70.15,-54.75
-8.064881,-34.897038,-70,-47,-71.0666666666667,-38.3333333333333,-70.8666666666667,-53.2666666666667
-8.064871,-34.88512,-65.2333333333333,-75.3,-74.8,-63.8333333333333,-75.7333333333333,-74
-8.06484,-34.885086,-66.1333333333333,-75.8333333333333,-75.0333333333333,-64.2666666666667,-72.8333333333333,-76.7
-8.064805,-34.885067,-62.0666666666667,-77.9333333333333,-77.7,-62.8666666666667,-77.7333333333333,-79.8333333333333
-8.064793,-34.89418,-81.8666666666666,-54.2666666666667,-74.5333333333333,-75.8,-59.8666666666667,-57.9333333333333
-8.064793,-34.889526,-76.4,-74.4,-72.1,-77.1666666666667,-67.0333333333333,-83.0333333333333
-8.064787,-34.894169,-81.175,-58.95,-75.05,-74.65,-63.95,-56.125
-8.064786,-34.893265,-72.55,-68.325,-73.375,-69.725,-72.725,-61.55
-8.064758,-34.897041,-69.9333333333333,-47.6,-62.9666666666667,-36.7666666666667,-72.7,-53.7666666666667
-8.064753,-34.901417,-68.75,-65.65,-71.15,-66,-75.35,-70.1
-8.064748,-34.885078,-57.8666666666667,-78.8,-73.6666666666667,-61.7333333333333,-81.3,-77.1666666666667
-8.064722,-34.897087,-71.9333333333333,-52.9666666666667,-66.4666666666667,-40.8333333333333,-70.8,-56.5666666666667
-8.064696,-34.885094,-49.7,-80.8333333333333,-74.6333333333334,-59.1666666666667,-76.1,-79.0666666666667
-8.064694,-34.8895,-78.3,-69.5,-74.925,-75.15,-63,-84.15
-8.064687,-34.894222,-78.9333333333333,-57.2666666666667,-74,-76.2333333333333,-68.8666666666667,-56.3333333333333
-8.064677,-34.894238,-78.3,-63.2666666666667,-74.6,-76.7,-66.0666666666667,-64
-8.064652,-34.893368,-75.1,-65.9,-78.4666666666667,-74.9333333333333,-67.2666666666667,-65.6333333333333
-8.06464,-34.897049,-68.8,-43.15,-73.4,-40.45,-66.8,-50.6
-8.064639,-34.885124,-52.0333333333333,-78.4,-75.7,-62,-79.5666666666667,-82.7
-8.064623,-34.90144,-72.5666666666667,-65.4333333333333,-73.2666666666667,-69.7333333333333,-80.5,-66.4333333333333
-8.064588,-34.894279,-77.2666666666667,-59.6,-73.7,-76.4333333333333,-69.3333333333333,-56.8
-8.064578,-34.885159,-56.6,-83.1333333333334,-78.4,-65.7,-81.7666666666667,-78.3666666666667
-8.064569,-34.893421,-75.8,-66.25,-75.35,-64.5,-70.15,-66.35
-8.064565,-34.897106,-71.8,-45.2,-67.35,-38.65,-70.85,-55.6
-8.064562,-34.894299,-75.3666666666667,-57.1333333333333,-75.5333333333333,-75,-66.7666666666667,-66.7333333333333
-8.064523,-34.897053,-74.2333333333333,-44.7,-63.8333333333333,-50.4333333333333,-69.1333333333333,-48.4333333333333
-8.064518,-34.889442,-75.0333333333333,-77.4,-78.0333333333333,-81.2666666666667,-68.4333333333333,-80.6666666666667
-8.064518,-34.885208,-59.1333333333333,-82.9666666666667,-77.9,-67.7666666666667,-79.9,-80.9
-8.064492,-34.901459,-72.45,-63.5,-73.35,-62.05,-72.65,-68.75
-8.064489,-34.894333,-78.8333333333333,-58.2333333333333,-71.2333333333333,-75.8666666666666,-66.9,-64.6666666666667
-8.064479,-34.893478,-75.8,-69.6,-74.0666666666667,-70.9,-72.0333333333333,-63.8333333333333
-8.064463,-34.885262,-51.9333333333333,-82.7333333333333,-78.5666666666667,-62.9333333333333,-80.1333333333333,-78.9666666666667
-8.06445,-34.894356,-77.3333333333333,-62.1666666666667,-72.3333333333333,-80.5,-67.3666666666667,-60.6333333333333
-8.064446,-34.889416,-71.8333333333333,-77.0666666666667,-74.9666666666667,-76.2666666666667,-70.5,-82.1333333333334
-8.064413,-34.897125,-75.0666666666667,-44.3,-65.6666666666667,-34.9666666666667,-72.2,-57
-8.064404,-34.89706,-68.25,-43.9,-65.55,-54.35,-71.55,-54.2
-8.064404,-34.885319,-54.5,-83.3,-77.7,-60.9333333333333,-78.1,-84.5666666666667
-8.064385,-34.893536,-80.6333333333334,-70.8333333333333,-70.5,-73.6333333333333,-67.9666666666667,-63.1333333333333
-8.064383,-34.889385,-70.5,-78.8333333333333,-71.2666666666667,-72.7333333333333,-63.0666666666667,-78.9666666666667
-8.064366,-34.90147,-72.8333333333333,-63.6,-69.2,-65.9,-72.7666666666667,-68.3
-8.064345,-34.88538,-56.5333333333333,-82.9,-77.7333333333333,-62.2,-83.9333333333333,-82.3666666666667
-8.064343,-34.894413,-81,-55.85,-69.8,-77.4,-69.65,-63.25
